touch_id,customer_id,touch_type,touch_date,outcome,sales_rep
TCH_001223,CUST_0248,demo,2024-12-13,positive,Rep_04
TCH_001224,CUST_0248,demo,2024-11-05,positive,Rep_01
TCH_001225,CUST_0249,webinar,2024-12-26,neutral,Rep_09
TCH_001226,CUST_0249,webinar,2024-12-28,neutral,Rep_12
TCH_001227,CUST_0249,meeting,2024-11-07,positive,Rep_10
TCH_001228,CUST_0249,qbr,2024-12-14,no_response,Rep_04
TCH_001229,CUST_0249,meeting,2024-12-31,positive,Rep_10
TCH_001230,CUST_0249,demo,2024-12-04,neutral,Rep_09
TCH_001231,CUST_0249,call,2024-11-06,neutral,Rep_15
TCH_001232,CUST_0250,email,2024-11-11,no_response,Rep_11
TCH_001233,CUST_0250,meeting,2024-07-04,positive,Rep_02
TCH_001234,CUST_0250,webinar,2024-09-14,positive,Rep_07
TCH_001235,CUST_0250,call,2024-07-11,positive,Rep_04
TCH_001236,CUST_0250,demo,2024-08-23,neutral,Rep_03
TCH_001237,CUST_0251,webinar,2024-11-17,neutral,Rep_14
TCH_001238,CUST_0251,demo,2024-09-08,no_response,Rep_04
TCH_001239,CUST_0251,demo,2024-11-01,no_response,Rep_03
TCH_001240,CUST_0252,email,2024-09-05,neutral,Rep_01
TCH_001241,CUST_0252,webinar,2024-09-15,positive,Rep_05
TCH_001242,CUST_0252,demo,2024-07-14,positive,Rep_12
TCH_001243,CUST_0252,call,2024-08-23,no_response,Rep_07
TCH_001244,CUST_0252,meeting,2024-07-23,neutral,Rep_15
TCH_001245,CUST_0252,qbr,2024-06-23,neutral,Rep_03
TCH_001246,CUST_0252,qbr,2024-07-09,no_response,Rep_14
TCH_001247,CUST_0252,qbr,2024-11-22,positive,Rep_09
TCH_001248,CUST_0252,meeting,2024-09-29,neutral,Rep_15
TCH_001249,CUST_0252,call,2024-08-15,neutral,Rep_01
TCH_001250,CUST_0252,webinar,2024-09-25,positive,Rep_02
TCH_001251,CUST_0253,demo,2024-07-22,neutral,Rep_08
TCH_001252,CUST_0253,call,2024-12-10,neutral,Rep_13
TCH_001253,CUST_0253,demo,2024-05-12,positive,Rep_07
TCH_001254,CUST_0253,support_ticket,2023-10-10,neutral,Rep_08
TCH_001255,CUST_0253,webinar,2023-12-17,neutral,Rep_13
TCH_001256,CUST_0254,meeting,2024-12-31,neutral,Rep_05
TCH_001257,CUST_0254,email,2024-09-26,neutral,Rep_06
TCH_001258,CUST_0254,support_ticket,2024-09-21,positive,Rep_09
TCH_001259,CUST_0254,support_ticket,2024-07-03,positive,Rep_03
TCH_001260,CUST_0254,demo,2024-11-14,neutral,Rep_12
TCH_001261,CUST_0254,email,2024-06-18,no_response,Rep_01
TCH_001262,CUST_0255,demo,2024-09-08,no_response,Rep_14
TCH_001263,CUST_0255,call,2024-02-28,neutral,Rep_12
TCH_001264,CUST_0255,email,2024-10-23,neutral,Rep_10
TCH_001265,CUST_0255,support_ticket,2023-08-04,no_response,Rep_06
TCH_001266,CUST_0255,meeting,2024-09-09,positive,Rep_09
TCH_001267,CUST_0255,demo,2023-08-25,negative,Rep_13
TCH_001268,CUST_0255,email,2024-11-06,no_response,Rep_13
TCH_001269,CUST_0256,webinar,2024-07-29,positive,Rep_13
TCH_001270,CUST_0256,email,2024-10-28,no_response,Rep_02
TCH_001271,CUST_0256,qbr,2024-12-07,no_response,Rep_08
TCH_001272,CUST_0256,demo,2024-10-17,positive,Rep_02
TCH_001273,CUST_0256,call,2024-05-13,no_response,Rep_01
TCH_001274,CUST_0256,webinar,2024-09-17,neutral,Rep_05
TCH_001275,CUST_0257,meeting,2024-11-25,neutral,Rep_05
TCH_001276,CUST_0257,webinar,2024-07-14,positive,Rep_05
TCH_001277,CUST_0257,webinar,2024-11-29,neutral,Rep_10
TCH_001278,CUST_0258,qbr,2024-05-15,neutral,Rep_05
TCH_001279,CUST_0258,meeting,2024-04-04,no_response,Rep_09
TCH_001280,CUST_0259,qbr,2023-11-23,no_response,Rep_15
TCH_001281,CUST_0259,meeting,2024-12-06,positive,Rep_03
TCH_001282,CUST_0259,call,2024-10-15,no_response,Rep_11
TCH_001283,CUST_0259,qbr,2023-11-04,no_response,Rep_09
TCH_001284,CUST_0259,webinar,2023-11-19,neutral,Rep_07
TCH_001285,CUST_0260,email,2024-11-22,positive,Rep_15
TCH_001286,CUST_0260,demo,2024-10-18,no_response,Rep_11
TCH_001287,CUST_0260,demo,2024-04-20,no_response,Rep_07
TCH_001288,CUST_0260,qbr,2024-06-26,positive,Rep_03
TCH_001289,CUST_0260,qbr,2024-03-24,neutral,Rep_02
TCH_001290,CUST_0261,email,2024-05-27,no_response,Rep_07
TCH_001291,CUST_0261,qbr,2024-08-06,neutral,Rep_05
TCH_001292,CUST_0261,meeting,2024-12-26,positive,Rep_08
TCH_001293,CUST_0261,webinar,2024-06-11,no_response,Rep_08
TCH_001294,CUST_0261,meeting,2024-06-08,neutral,Rep_07
TCH_001295,CUST_0261,qbr,2024-08-19,no_response,Rep_08
TCH_001296,CUST_0261,qbr,2024-11-20,no_response,Rep_06
TCH_001297,CUST_0261,qbr,2024-06-24,no_response,Rep_15
TCH_001298,CUST_0262,meeting,2024-11-09,neutral,Rep_04
TCH_001299,CUST_0262,email,2024-12-24,neutral,Rep_09
TCH_001300,CUST_0262,support_ticket,2024-12-01,neutral,Rep_03
TCH_001301,CUST_0263,meeting,2024-09-04,negative,Rep_03
TCH_001302,CUST_0263,qbr,2024-07-10,no_response,Rep_13
TCH_001303,CUST_0264,webinar,2024-04-06,negative,Rep_11
TCH_001304,CUST_0264,support_ticket,2024-12-16,neutral,Rep_07
TCH_001305,CUST_0264,meeting,2024-10-13,no_response,Rep_05
TCH_001306,CUST_0264,demo,2024-07-26,neutral,Rep_05
TCH_001307,CUST_0264,webinar,2024-05-29,neutral,Rep_11
TCH_001308,CUST_0264,call,2024-08-04,neutral,Rep_15
TCH_001309,CUST_0264,webinar,2024-05-08,neutral,Rep_02
TCH_001310,CUST_0265,support_ticket,2024-07-05,positive,Rep_04
TCH_001311,CUST_0265,email,2024-02-22,positive,Rep_12
TCH_001312,CUST_0265,qbr,2024-07-04,positive,Rep_14
TCH_001313,CUST_0265,call,2024-02-20,positive,Rep_06
TCH_001314,CUST_0266,qbr,2024-08-18,neutral,Rep_07
TCH_001315,CUST_0266,webinar,2024-12-13,no_response,Rep_03
TCH_001316,CUST_0267,demo,2024-10-06,positive,Rep_09
TCH_001317,CUST_0267,support_ticket,2024-10-16,no_response,Rep_14
TCH_001318,CUST_0267,support_ticket,2024-10-07,no_response,Rep_02
TCH_001319,CUST_0267,support_ticket,2024-01-12,positive,Rep_14
TCH_001320,CUST_0268,qbr,2024-02-11,no_response,Rep_13
TCH_001321,CUST_0268,meeting,2024-08-26,no_response,Rep_05
TCH_001322,CUST_0268,webinar,2024-07-26,neutral,Rep_05
TCH_001323,CUST_0268,call,2024-06-13,positive,Rep_01
TCH_001324,CUST_0268,call,2024-06-03,neutral,Rep_07
TCH_001325,CUST_0269,support_ticket,2024-11-22,positive,Rep_14
TCH_001326,CUST_0269,call,2024-09-29,neutral,Rep_10
TCH_001327,CUST_0270,qbr,2024-12-16,no_response,Rep_02
TCH_001328,CUST_0270,qbr,2024-08-10,neutral,Rep_05
TCH_001329,CUST_0270,support_ticket,2024-08-17,no_response,Rep_01
TCH_001330,CUST_0270,support_ticket,2024-05-17,neutral,Rep_10
TCH_001331,CUST_0271,qbr,2024-06-01,positive,Rep_08
TCH_001332,CUST_0271,demo,2024-07-28,neutral,Rep_04
TCH_001333,CUST_0271,qbr,2024-05-06,neutral,Rep_15
TCH_001334,CUST_0271,email,2024-06-14,neutral,Rep_15
TCH_001335,CUST_0271,support_ticket,2024-10-09,neutral,Rep_11
TCH_001336,CUST_0271,webinar,2024-11-28,no_response,Rep_15
TCH_001337,CUST_0272,meeting,2024-11-24,no_response,Rep_03
TCH_001338,CUST_0272,qbr,2024-06-18,positive,Rep_13
TCH_001339,CUST_0273,qbr,2024-02-23,no_response,Rep_07
TCH_001340,CUST_0273,demo,2024-10-29,no_response,Rep_01
TCH_001341,CUST_0273,qbr,2024-02-16,neutral,Rep_09
TCH_001342,CUST_0274,webinar,2023-12-11,neutral,Rep_01
TCH_001343,CUST_0274,webinar,2024-04-11,positive,Rep_11
TCH_001344,CUST_0274,email,2023-11-20,positive,Rep_04
TCH_001345,CUST_0274,qbr,2024-06-18,no_response,Rep_09
TCH_001346,CUST_0274,support_ticket,2023-10-12,positive,Rep_08
TCH_001347,CUST_0274,qbr,2024-04-27,neutral,Rep_01
TCH_001348,CUST_0275,call,2024-08-07,neutral,Rep_15
TCH_001349,CUST_0275,qbr,2024-01-25,positive,Rep_07
TCH_001350,CUST_0275,meeting,2024-01-23,neutral,Rep_10
TCH_001351,CUST_0275,call,2024-05-08,neutral,Rep_03
TCH_001352,CUST_0275,webinar,2023-10-05,negative,Rep_01
TCH_001353,CUST_0275,email,2023-12-16,positive,Rep_13
TCH_001354,CUST_0275,webinar,2024-05-29,no_response,Rep_06
TCH_001355,CUST_0275,webinar,2024-06-09,positive,Rep_12
TCH_001356,CUST_0276,email,2024-09-12,positive,Rep_12
TCH_001357,CUST_0276,demo,2024-04-22,positive,Rep_12
TCH_001358,CUST_0276,support_ticket,2024-04-25,negative,Rep_02
TCH_001359,CUST_0276,demo,2024-09-11,positive,Rep_12
TCH_001360,CUST_0276,email,2024-07-18,positive,Rep_10
TCH_001361,CUST_0276,call,2024-02-01,neutral,Rep_07
TCH_001362,CUST_0276,meeting,2024-01-16,negative,Rep_15
TCH_001363,CUST_0277,support_ticket,2024-12-10,neutral,Rep_08
TCH_001364,CUST_0277,email,2024-11-12,positive,Rep_09
TCH_001365,CUST_0278,qbr,2024-03-27,no_response,Rep_15
TCH_001366,CUST_0278,call,2023-12-23,no_response,Rep_06
TCH_001367,CUST_0278,support_ticket,2024-04-09,neutral,Rep_13
TCH_001368,CUST_0279,demo,2024-11-13,no_response,Rep_12
TCH_001369,CUST_0279,call,2024-12-31,neutral,Rep_04
TCH_001370,CUST_0279,support_ticket,2024-12-07,neutral,Rep_13
TCH_001371,CUST_0280,support_ticket,2024-11-14,negative,Rep_13
TCH_001372,CUST_0280,qbr,2024-09-13,neutral,Rep_11
TCH_001373,CUST_0280,webinar,2024-12-21,neutral,Rep_04
TCH_001374,CUST_0281,qbr,2023-12-26,neutral,Rep_11
TCH_001375,CUST_0281,meeting,2024-05-28,neutral,Rep_06
TCH_001376,CUST_0281,email,2023-11-04,no_response,Rep_14
TCH_001377,CUST_0281,support_ticket,2024-12-23,neutral,Rep_11
TCH_001378,CUST_0281,support_ticket,2024-02-03,neutral,Rep_14
TCH_001379,CUST_0281,webinar,2023-11-20,no_response,Rep_08
TCH_001380,CUST_0281,call,2024-10-16,no_response,Rep_13
TCH_001381,CUST_0281,demo,2024-03-23,positive,Rep_02
TCH_001382,CUST_0281,call,2024-03-07,neutral,Rep_10
TCH_001383,CUST_0282,email,2024-01-21,no_response,Rep_07
TCH_001384,CUST_0282,email,2024-06-09,no_response,Rep_01
TCH_001385,CUST_0282,meeting,2024-05-23,positive,Rep_01
TCH_001386,CUST_0282,demo,2024-11-14,negative,Rep_05
TCH_001387,CUST_0282,webinar,2024-01-13,positive,Rep_03
TCH_001388,CUST_0282,meeting,2024-09-05,positive,Rep_09
TCH_001389,CUST_0282,call,2024-10-14,neutral,Rep_08
TCH_001390,CUST_0282,webinar,2024-03-07,neutral,Rep_01
TCH_001391,CUST_0283,email,2024-06-06,no_response,Rep_07
TCH_001392,CUST_0283,webinar,2024-06-08,neutral,Rep_07
TCH_001393,CUST_0283,meeting,2024-08-17,positive,Rep_04
TCH_001394,CUST_0284,email,2024-06-21,positive,Rep_12
TCH_001395,CUST_0284,email,2024-12-08,negative,Rep_03
TCH_001396,CUST_0284,email,2024-07-06,positive,Rep_03
TCH_001397,CUST_0285,email,2024-07-14,positive,Rep_11
TCH_001398,CUST_0285,webinar,2024-10-12,negative,Rep_12
TCH_001399,CUST_0285,email,2024-04-08,neutral,Rep_05
TCH_001400,CUST_0285,demo,2024-05-16,no_response,Rep_07
TCH_001401,CUST_0285,demo,2024-06-28,neutral,Rep_09
TCH_001402,CUST_0286,qbr,2024-10-18,neutral,Rep_06
TCH_001403,CUST_0286,webinar,2024-08-29,positive,Rep_06
TCH_001404,CUST_0286,support_ticket,2024-12-21,positive,Rep_05
TCH_001405,CUST_0286,call,2024-09-21,neutral,Rep_05
TCH_001406,CUST_0286,qbr,2024-09-09,neutral,Rep_09
TCH_001407,CUST_0286,call,2024-10-16,neutral,Rep_14
TCH_001408,CUST_0286,demo,2024-10-09,no_response,Rep_04
TCH_001409,CUST_0286,demo,2024-12-18,positive,Rep_12
TCH_001410,CUST_0287,meeting,2024-09-01,positive,Rep_05
TCH_001411,CUST_0287,support_ticket,2024-09-08,neutral,Rep_11
TCH_001412,CUST_0287,call,2024-07-22,neutral,Rep_07
TCH_001413,CUST_0287,call,2024-07-01,negative,Rep_09
TCH_001414,CUST_0287,qbr,2024-11-04,positive,Rep_11
TCH_001415,CUST_0287,meeting,2024-12-22,no_response,Rep_11
TCH_001416,CUST_0287,webinar,2024-10-17,no_response,Rep_01
TCH_001417,CUST_0287,qbr,2024-11-28,positive,Rep_07
TCH_001418,CUST_0287,call,2024-12-10,no_response,Rep_04
TCH_001419,CUST_0288,email,2024-07-25,neutral,Rep_03
TCH_001420,CUST_0288,webinar,2024-02-16,neutral,Rep_06
TCH_001421,CUST_0288,meeting,2024-11-15,neutral,Rep_13
TCH_001422,CUST_0288,support_ticket,2024-11-11,positive,Rep_11
TCH_001423,CUST_0289,qbr,2024-12-26,neutral,Rep_09
TCH_001424,CUST_0289,call,2024-10-31,neutral,Rep_06
TCH_001425,CUST_0289,qbr,2024-11-13,positive,Rep_01
TCH_001426,CUST_0289,meeting,2024-08-29,positive,Rep_11
TCH_001427,CUST_0289,call,2024-09-21,neutral,Rep_12
TCH_001428,CUST_0290,meeting,2023-10-13,neutral,Rep_09
TCH_001429,CUST_0290,meeting,2023-11-10,neutral,Rep_07
TCH_001430,CUST_0290,demo,2024-01-16,positive,Rep_04
TCH_001431,CUST_0291,email,2024-08-02,positive,Rep_09
TCH_001432,CUST_0291,qbr,2024-04-22,neutral,Rep_09
TCH_001433,CUST_0291,webinar,2024-10-27,neutral,Rep_01
TCH_001434,CUST_0291,demo,2024-11-06,positive,Rep_04
TCH_001435,CUST_0292,qbr,2024-01-13,positive,Rep_10
TCH_001436,CUST_0292,qbr,2024-09-03,positive,Rep_13
TCH_001437,CUST_0292,email,2024-02-04,positive,Rep_05
TCH_001438,CUST_0292,email,2024-02-20,positive,Rep_07
TCH_001439,CUST_0293,qbr,2024-02-10,neutral,Rep_11
TCH_001440,CUST_0293,email,2024-09-20,no_response,Rep_12
TCH_001441,CUST_0293,webinar,2024-04-22,no_response,Rep_01
TCH_001442,CUST_0293,webinar,2024-07-28,neutral,Rep_05
TCH_001443,CUST_0293,call,2024-06-29,no_response,Rep_14
TCH_001444,CUST_0293,call,2024-12-17,no_response,Rep_11
TCH_001445,CUST_0293,qbr,2024-02-07,positive,Rep_06
TCH_001446,CUST_0293,demo,2024-12-15,positive,Rep_10
TCH_001447,CUST_0294,meeting,2024-07-22,neutral,Rep_02
TCH_001448,CUST_0294,demo,2024-12-09,neutral,Rep_04
TCH_001449,CUST_0294,webinar,2024-08-16,no_response,Rep_04
TCH_001450,CUST_0295,qbr,2024-07-29,no_response,Rep_14
TCH_001451,CUST_0295,email,2024-02-15,no_response,Rep_12
TCH_001452,CUST_0295,webinar,2024-07-20,neutral,Rep_04
TCH_001453,CUST_0295,demo,2024-08-11,neutral,Rep_06
TCH_001454,CUST_0295,support_ticket,2024-05-19,positive,Rep_12
TCH_001455,CUST_0295,email,2024-02-20,negative,Rep_01
TCH_001456,CUST_0295,support_ticket,2024-06-15,positive,Rep_15
TCH_001457,CUST_0296,webinar,2024-03-16,positive,Rep_09
TCH_001458,CUST_0296,email,2024-08-23,no_response,Rep_05
TCH_001459,CUST_0296,qbr,2024-11-14,neutral,Rep_10
TCH_001460,CUST_0297,demo,2024-09-06,neutral,Rep_03
TCH_001461,CUST_0297,email,2024-11-12,no_response,Rep_13
TCH_001462,CUST_0297,meeting,2024-10-15,positive,Rep_10
TCH_001463,CUST_0298,support_ticket,2024-11-07,positive,Rep_04
TCH_001464,CUST_0298,support_ticket,2024-10-11,no_response,Rep_05
TCH_001465,CUST_0298,webinar,2024-08-31,no_response,Rep_10
TCH_001466,CUST_0298,webinar,2024-08-17,positive,Rep_14
TCH_001467,CUST_0299,webinar,2024-06-06,positive,Rep_02
TCH_001468,CUST_0299,demo,2024-12-30,no_response,Rep_15
TCH_001469,CUST_0299,call,2024-04-02,positive,Rep_13
TCH_001470,CUST_0299,meeting,2024-08-25,neutral,Rep_15
TCH_001471,CUST_0299,support_ticket,2024-11-01,neutral,Rep_13
TCH_001472,CUST_0299,meeting,2024-03-31,neutral,Rep_10
TCH_001473,CUST_0299,qbr,2024-05-27,no_response,Rep_11
TCH_001474,CUST_0299,qbr,2024-08-05,no_response,Rep_15
TCH_001475,CUST_0300,demo,2024-02-10,positive,Rep_03
TCH_001476,CUST_0300,webinar,2024-12-13,positive,Rep_13
TCH_001477,CUST_0300,call,2024-01-26,positive,Rep_07
TCH_001478,CUST_0300,meeting,2024-08-12,neutral,Rep_03
TCH_001479,CUST_0301,support_ticket,2024-10-15,positive,Rep_11
TCH_001480,CUST_0301,qbr,2023-11-23,no_response,Rep_14
TCH_001481,CUST_0301,support_ticket,2023-09-22,negative,Rep_11
TCH_001482,CUST_0302,meeting,2024-05-12,no_response,Rep_07
TCH_001483,CUST_0302,email,2024-08-19,neutral,Rep_13
TCH_001484,CUST_0302,qbr,2024-08-13,positive,Rep_11
TCH_001485,CUST_0302,email,2024-07-20,negative,Rep_03
TCH_001486,CUST_0302,meeting,2024-09-09,no_response,Rep_14
TCH_001487,CUST_0302,email,2024-07-17,positive,Rep_05
TCH_001488,CUST_0302,call,2024-09-27,positive,Rep_14
TCH_001489,CUST_0303,meeting,2024-11-24,positive,Rep_10
TCH_001490,CUST_0304,call,2024-06-01,positive,Rep_08
TCH_001491,CUST_0304,webinar,2024-04-07,neutral,Rep_06
TCH_001492,CUST_0304,call,2024-05-03,no_response,Rep_10
TCH_001493,CUST_0305,qbr,2024-09-24,no_response,Rep_08
TCH_001494,CUST_0305,qbr,2024-05-20,neutral,Rep_03
TCH_001495,CUST_0305,qbr,2024-05-27,neutral,Rep_01
TCH_001496,CUST_0305,qbr,2024-06-25,positive,Rep_03
TCH_001497,CUST_0306,webinar,2024-11-30,neutral,Rep_12
TCH_001498,CUST_0306,webinar,2024-02-15,neutral,Rep_14
TCH_001499,CUST_0306,email,2024-02-09,neutral,Rep_07
TCH_001500,CUST_0306,email,2024-07-12,neutral,Rep_06
TCH_001501,CUST_0307,demo,2024-03-24,neutral,Rep_14
TCH_001502,CUST_0307,email,2024-11-04,no_response,Rep_02
TCH_001503,CUST_0308,email,2024-07-28,no_response,Rep_01
TCH_001504,CUST_0308,demo,2024-08-29,positive,Rep_15
TCH_001505,CUST_0308,support_ticket,2024-10-20,no_response,Rep_02
TCH_001506,CUST_0308,qbr,2024-07-06,neutral,Rep_10
TCH_001507,CUST_0308,email,2024-11-08,positive,Rep_03
TCH_001508,CUST_0309,qbr,2024-07-24,no_response,Rep_01
TCH_001509,CUST_0309,support_ticket,2024-08-26,positive,Rep_09
TCH_001510,CUST_0309,call,2024-08-26,neutral,Rep_14
TCH_001511,CUST_0309,meeting,2024-11-07,no_response,Rep_04
TCH_001512,CUST_0309,call,2024-09-16,no_response,Rep_11
TCH_001513,CUST_0309,email,2024-10-14,positive,Rep_04
TCH_001514,CUST_0310,qbr,2024-05-10,no_response,Rep_14
TCH_001515,CUST_0310,demo,2024-04-23,positive,Rep_02
TCH_001516,CUST_0310,support_ticket,2024-09-10,neutral,Rep_03
TCH_001517,CUST_0310,demo,2024-10-26,neutral,Rep_06
TCH_001518,CUST_0311,call,2024-11-24,no_response,Rep_12
TCH_001519,CUST_0311,webinar,2024-10-30,positive,Rep_04
TCH_001520,CUST_0312,meeting,2023-09-15,no_response,Rep_08
TCH_001521,CUST_0312,call,2023-09-21,neutral,Rep_02
TCH_001522,CUST_0312,qbr,2024-07-27,neutral,Rep_01
TCH_001523,CUST_0312,meeting,2024-02-09,neutral,Rep_06
TCH_001524,CUST_0312,webinar,2023-10-30,neutral,Rep_10
TCH_001525,CUST_0313,call,2024-03-27,neutral,Rep_10
TCH_001526,CUST_0313,demo,2024-11-08,no_response,Rep_13
TCH_001527,CUST_0313,qbr,2024-12-18,no_response,Rep_14
TCH_001528,CUST_0313,webinar,2024-10-29,no_response,Rep_01
TCH_001529,CUST_0313,support_ticket,2024-08-02,positive,Rep_02
TCH_001530,CUST_0313,call,2024-10-21,no_response,Rep_05
TCH_001531,CUST_0314,demo,2024-10-03,neutral,Rep_13
TCH_001532,CUST_0314,support_ticket,2024-09-25,no_response,Rep_14
TCH_001533,CUST_0314,support_ticket,2024-03-20,neutral,Rep_05
TCH_001534,CUST_0314,meeting,2024-09-04,no_response,Rep_09
TCH_001535,CUST_0314,email,2024-03-25,neutral,Rep_08
TCH_001536,CUST_0314,call,2024-10-22,positive,Rep_06
TCH_001537,CUST_0315,webinar,2024-06-18,neutral,Rep_03
TCH_001538,CUST_0316,support_ticket,2024-07-23,positive,Rep_03
TCH_001539,CUST_0316,webinar,2024-06-01,positive,Rep_05
TCH_001540,CUST_0316,qbr,2024-05-23,neutral,Rep_06
TCH_001541,CUST_0316,demo,2024-10-07,no_response,Rep_13
TCH_001542,CUST_0316,webinar,2024-10-04,neutral,Rep_09
TCH_001543,CUST_0316,demo,2024-06-11,no_response,Rep_01
TCH_001544,CUST_0316,meeting,2024-07-02,positive,Rep_11
TCH_001545,CUST_0316,qbr,2024-08-25,neutral,Rep_09
TCH_001546,CUST_0317,email,2024-09-27,positive,Rep_11
TCH_001547,CUST_0317,support_ticket,2024-09-28,positive,Rep_09
TCH_001548,CUST_0317,meeting,2024-12-27,no_response,Rep_13
TCH_001549,CUST_0317,qbr,2024-10-09,no_response,Rep_06
TCH_001550,CUST_0317,meeting,2024-12-11,positive,Rep_04
TCH_001551,CUST_0318,meeting,2024-12-20,neutral,Rep_11
TCH_001552,CUST_0318,call,2024-11-18,negative,Rep_10
TCH_001553,CUST_0319,qbr,2024-08-31,no_response,Rep_12
TCH_001554,CUST_0319,support_ticket,2024-10-03,negative,Rep_05
TCH_001555,CUST_0319,qbr,2024-01-17,no_response,Rep_12
TCH_001556,CUST_0319,call,2024-11-08,negative,Rep_02
TCH_001557,CUST_0319,email,2024-04-22,positive,Rep_15
TCH_001558,CUST_0319,demo,2024-02-15,positive,Rep_11
TCH_001559,CUST_0319,call,2024-11-18,positive,Rep_01
TCH_001560,CUST_0319,call,2024-04-25,positive,Rep_06
TCH_001561,CUST_0319,webinar,2024-04-15,no_response,Rep_06
TCH_001562,CUST_0320,webinar,2024-10-11,positive,Rep_12
TCH_001563,CUST_0320,demo,2024-08-05,positive,Rep_08
TCH_001564,CUST_0320,call,2024-11-06,neutral,Rep_12
TCH_001565,CUST_0320,call,2024-10-23,neutral,Rep_12
TCH_001566,CUST_0321,demo,2024-11-03,no_response,Rep_01
TCH_001567,CUST_0321,support_ticket,2024-11-09,neutral,Rep_12
TCH_001568,CUST_0322,email,2024-12-02,neutral,Rep_03
TCH_001569,CUST_0322,email,2024-08-07,no_response,Rep_05
TCH_001570,CUST_0322,call,2023-08-26,positive,Rep_14
TCH_001571,CUST_0323,meeting,2024-12-04,negative,Rep_06
TCH_001572,CUST_0323,meeting,2024-12-31,positive,Rep_07
TCH_001573,CUST_0323,demo,2024-12-01,no_response,Rep_15
TCH_001574,CUST_0323,support_ticket,2024-12-14,positive,Rep_09
TCH_001575,CUST_0323,qbr,2024-11-19,positive,Rep_02
TCH_001576,CUST_0323,qbr,2024-12-30,no_response,Rep_07
TCH_001577,CUST_0323,demo,2024-11-28,positive,Rep_08
TCH_001578,CUST_0323,demo,2024-12-30,neutral,Rep_04
TCH_001579,CUST_0324,email,2024-02-16,no_response,Rep_08
TCH_001580,CUST_0324,meeting,2024-02-06,no_response,Rep_15
TCH_001581,CUST_0324,qbr,2024-03-19,neutral,Rep_05
TCH_001582,CUST_0324,qbr,2024-03-12,negative,Rep_11
TCH_001583,CUST_0324,demo,2024-06-04,no_response,Rep_05
TCH_001584,CUST_0325,demo,2024-10-08,neutral,Rep_13
TCH_001585,CUST_0325,support_ticket,2024-10-07,neutral,Rep_12
TCH_001586,CUST_0325,support_ticket,2024-06-04,no_response,Rep_13
TCH_001587,CUST_0325,webinar,2024-12-10,neutral,Rep_11
TCH_001588,CUST_0325,webinar,2024-12-05,no_response,Rep_08
TCH_001589,CUST_0326,qbr,2024-12-25,no_response,Rep_12
TCH_001590,CUST_0326,webinar,2024-03-10,neutral,Rep_09
TCH_001591,CUST_0326,meeting,2024-11-04,no_response,Rep_06
TCH_001592,CUST_0326,demo,2023-12-25,neutral,Rep_14
TCH_001593,CUST_0327,qbr,2024-09-02,neutral,Rep_08
TCH_001594,CUST_0327,qbr,2024-08-18,no_response,Rep_15
TCH_001595,CUST_0327,email,2024-08-10,positive,Rep_14
TCH_001596,CUST_0328,email,2024-12-04,neutral,Rep_11
TCH_001597,CUST_0328,email,2024-08-15,no_response,Rep_04
TCH_001598,CUST_0328,demo,2024-06-26,neutral,Rep_13
TCH_001599,CUST_0328,call,2024-10-02,neutral,Rep_06
TCH_001600,CUST_0328,support_ticket,2024-12-03,no_response,Rep_01
TCH_001601,CUST_0328,call,2024-11-04,neutral,Rep_09
TCH_001602,CUST_0329,email,2024-12-09,positive,Rep_10
TCH_001603,CUST_0329,email,2024-11-01,positive,Rep_09
TCH_001604,CUST_0329,support_ticket,2024-07-27,neutral,Rep_05
TCH_001605,CUST_0330,meeting,2024-12-22,no_response,Rep_05
TCH_001606,CUST_0330,demo,2024-09-23,neutral,Rep_13
TCH_001607,CUST_0330,call,2024-12-18,neutral,Rep_03
TCH_001608,CUST_0330,qbr,2024-10-29,no_response,Rep_13
TCH_001609,CUST_0330,support_ticket,2024-08-16,positive,Rep_11
TCH_001610,CUST_0331,demo,2024-12-11,neutral,Rep_08
TCH_001611,CUST_0331,email,2024-12-21,no_response,Rep_02
TCH_001612,CUST_0331,call,2024-11-18,neutral,Rep_02
TCH_001613,CUST_0331,webinar,2024-11-04,positive,Rep_13
TCH_001614,CUST_0331,qbr,2024-11-17,positive,Rep_08
TCH_001615,CUST_0331,call,2024-11-21,positive,Rep_06
TCH_001616,CUST_0331,support_ticket,2024-12-10,positive,Rep_05
TCH_001617,CUST_0332,webinar,2024-07-31,no_response,Rep_10
TCH_001618,CUST_0332,email,2024-08-31,negative,Rep_09
TCH_001619,CUST_0332,demo,2024-09-25,no_response,Rep_04
TCH_001620,CUST_0332,demo,2024-05-21,positive,Rep_03
TCH_001621,CUST_0333,qbr,2024-08-01,no_response,Rep_05
TCH_001622,CUST_0333,email,2024-12-01,neutral,Rep_14
TCH_001623,CUST_0333,call,2024-12-04,positive,Rep_08
TCH_001624,CUST_0333,support_ticket,2024-12-16,neutral,Rep_02
TCH_001625,CUST_0333,email,2024-11-10,no_response,Rep_12
TCH_001626,CUST_0333,demo,2024-10-01,neutral,Rep_15
TCH_001627,CUST_0334,meeting,2024-09-24,neutral,Rep_01
TCH_001628,CUST_0334,email,2024-11-27,neutral,Rep_06
TCH_001629,CUST_0334,meeting,2024-12-21,positive,Rep_11
TCH_001630,CUST_0334,qbr,2024-11-23,positive,Rep_03
