touch_id,customer_id,touch_date,touch_type,sales_rep_id,outcome
3803,380,2025-02-18,Email,9,Connected
3804,380,2025-03-29,Check-in,5,No Response
3805,380,2025-05-08,Email,1,Connected
3806,380,2025-06-16,Email,8,No Response
3807,380,2025-07-26,Call,7,Opportunity
3808,380,2025-09-03,Email,6,Connected
3809,380,2025-10-13,Call,4,No Response
3810,380,2025-11-21,Call,8,No Response
3811,380,2025-12-31,Check-in,7,Connected
3812,381,2025-02-19,Email,2,Meeting Scheduled
3813,381,2025-03-12,Call,10,Connected
3814,381,2025-04-02,Check-in,10,Connected
3815,381,2025-04-23,Email,3,Connected
3816,381,2025-05-14,Call,4,Connected
3817,381,2025-06-04,Demo,10,Connected
3818,381,2025-06-25,Call,6,No Response
3819,381,2025-07-16,Email,10,Meeting Scheduled
3820,381,2025-08-06,Email,4,No Response
3821,381,2025-08-27,Email,9,Connected
3822,381,2025-09-17,Demo,5,No Response
3823,381,2025-10-08,Email,1,No Response
3824,381,2025-10-29,Email,10,No Response
3825,381,2025-11-19,Email,10,No Response
3826,381,2025-12-10,Email,5,Opportunity
3827,381,2025-12-31,Email,7,Opportunity
3828,382,2025-02-20,Email,8,No Response
3829,382,2025-05-09,Call,4,Connected
3830,382,2025-07-27,Demo,2,No Response
3831,382,2025-10-13,Call,2,Connected
3832,382,2025-12-31,Call,3,Meeting Scheduled
3833,383,2025-02-21,Check-in,3,Connected
3834,383,2025-03-24,Email,4,Opportunity
3835,383,2025-04-24,Demo,6,No Response
3836,383,2025-05-25,Email,2,Meeting Scheduled
3837,383,2025-06-26,Email,7,Meeting Scheduled
3838,383,2025-07-27,Email,6,Connected
3839,383,2025-08-27,Check-in,9,No Response
3840,383,2025-09-28,Email,5,Connected
3841,383,2025-10-29,Email,2,Meeting Scheduled
3842,383,2025-11-29,Email,10,Meeting Scheduled
3843,383,2025-12-31,Email,10,Meeting Scheduled
3844,385,2025-02-24,Email,1,Meeting Scheduled
3845,385,2025-04-16,Call,5,Connected
3846,385,2025-06-07,Email,3,Connected
3847,385,2025-07-29,Email,7,Connected
3848,385,2025-09-18,Check-in,6,No Response
3849,385,2025-11-09,Email,1,No Response
3850,385,2025-12-31,Email,7,Meeting Scheduled
3851,386,2025-02-25,Check-in,4,No Response
3852,386,2025-04-10,Email,3,Connected
3853,386,2025-05-24,Call,1,No Response
3854,386,2025-07-07,Call,9,Meeting Scheduled
3855,386,2025-08-20,Call,5,Connected
3856,386,2025-10-03,Check-in,10,Connected
3857,386,2025-11-16,Email,4,Connected
3858,386,2025-12-31,Call,2,No Response
3859,387,2025-02-26,Email,4,Connected
3860,387,2025-03-17,Email,3,Connected
3861,387,2025-04-05,Demo,7,Meeting Scheduled
3862,387,2025-04-24,Call,4,No Response
3863,387,2025-05-14,Check-in,10,No Response
3864,387,2025-06-02,Check-in,1,No Response
3865,387,2025-06-21,Email,4,No Response
3866,387,2025-07-10,Email,3,Connected
3867,387,2025-07-30,Email,4,Opportunity
3868,387,2025-08-18,Email,6,No Response
3869,387,2025-09-06,Call,8,Meeting Scheduled
3870,387,2025-09-25,Email,6,No Response
3871,387,2025-10-15,Check-in,8,Connected
3872,387,2025-11-03,Call,9,Connected
3873,387,2025-11-22,Demo,6,Connected
3874,387,2025-12-11,Call,4,Opportunity
3875,387,2025-12-31,Email,9,No Response
3876,388,2025-02-27,Check-in,5,Connected
3877,388,2025-12-31,Call,10,No Response
3878,389,2025-02-28,Demo,7,No Response
3879,389,2025-03-18,Demo,8,Connected
3880,389,2025-04-05,Check-in,3,Connected
3881,389,2025-04-23,Call,9,No Response
3882,389,2025-05-11,Email,5,Opportunity
3883,389,2025-05-29,Email,2,Connected
3884,389,2025-06-16,Call,3,Connected
3885,389,2025-07-04,Call,6,No Response
3886,389,2025-07-22,Email,4,No Response
3887,389,2025-08-09,Check-in,4,No Response
3888,389,2025-08-27,Email,9,Connected
3889,389,2025-09-14,Demo,9,No Response
3890,389,2025-10-02,Check-in,7,No Response
3891,389,2025-10-20,Check-in,4,No Response
3892,389,2025-11-07,Demo,6,Opportunity
3893,389,2025-11-25,Demo,1,No Response
3894,389,2025-12-13,Email,6,Connected
3895,389,2025-12-31,Check-in,10,Connected
3896,390,2025-03-01,Check-in,6,Opportunity
3897,391,2025-03-02,Call,6,Connected
3898,391,2025-03-19,Call,6,Meeting Scheduled
3899,391,2025-04-06,Demo,9,No Response
3900,391,2025-04-24,Call,9,Connected
3901,391,2025-05-12,Email,7,Connected
3902,391,2025-05-30,Demo,1,Connected
3903,391,2025-06-17,Call,2,No Response
3904,391,2025-07-05,Email,4,Meeting Scheduled
3905,391,2025-07-23,Email,5,Opportunity
3906,391,2025-08-09,Email,2,Meeting Scheduled
3907,391,2025-08-27,Call,8,Connected
3908,391,2025-09-14,Demo,10,Connected
3909,391,2025-10-02,Call,8,No Response
3910,391,2025-10-20,Call,7,Connected
3911,391,2025-11-07,Email,9,Connected
3912,391,2025-11-25,Demo,7,Meeting Scheduled
3913,391,2025-12-13,Email,8,No Response
3914,391,2025-12-31,Email,8,Meeting Scheduled
3915,392,2025-03-03,Call,10,No Response
3916,392,2025-03-26,Check-in,8,Meeting Scheduled
3917,392,2025-04-18,Call,6,Connected
3918,392,2025-05-11,Call,3,Connected
3919,392,2025-06-04,Email,2,Meeting Scheduled
3920,392,2025-06-27,Call,8,Connected
3921,392,2025-07-20,Call,2,No Response
3922,392,2025-08-13,Check-in,8,Connected
3923,392,2025-09-05,Email,4,Connected
3924,392,2025-09-28,Demo,8,Opportunity
3925,392,2025-10-22,Email,5,No Response
3926,392,2025-11-14,Call,3,Meeting Scheduled
3927,392,2025-12-07,Check-in,5,No Response
3928,392,2025-12-31,Demo,8,Opportunity
3929,393,2025-03-04,Demo,6,Meeting Scheduled
3930,393,2025-04-06,Email,1,Connected
3931,393,2025-05-10,Email,8,Connected
3932,393,2025-06-12,Email,3,No Response
3933,393,2025-07-16,Demo,7,Connected
3934,393,2025-08-18,Email,7,Connected
3935,393,2025-09-21,Call,8,Meeting Scheduled
3936,393,2025-10-24,Check-in,5,No Response
3937,393,2025-11-27,Email,6,No Response
3938,393,2025-12-31,Email,6,Connected
3939,394,2025-03-06,Demo,5,No Response
3940,394,2025-03-23,Call,10,Connected
3941,394,2025-04-10,Demo,9,Connected
3942,394,2025-04-27,Demo,6,No Response
3943,394,2025-05-15,Email,1,No Response
3944,394,2025-06-02,Email,2,Meeting Scheduled
3945,394,2025-06-19,Demo,3,Meeting Scheduled
3946,394,2025-07-07,Call,1,Connected
3947,394,2025-07-25,Demo,5,Connected
3948,394,2025-08-11,Call,4,Meeting Scheduled
3949,394,2025-08-29,Check-in,2,Connected
3950,394,2025-09-16,Demo,10,No Response
3951,394,2025-10-03,Email,3,Meeting Scheduled
3952,394,2025-10-21,Email,1,No Response
3953,394,2025-11-08,Call,9,Connected
3954,394,2025-11-25,Email,8,Meeting Scheduled
3955,394,2025-12-13,Email,7,No Response
3956,394,2025-12-31,Email,10,No Response
3957,395,2025-03-07,Email,7,Connected
3958,395,2025-03-23,Email,2,Connected
3959,395,2025-04-09,Call,6,Connected
3960,395,2025-04-25,Check-in,5,Meeting Scheduled
3961,395,2025-05-12,Call,4,Meeting Scheduled
3962,395,2025-05-29,Demo,7,No Response
3963,395,2025-06-14,Call,8,No Response
3964,395,2025-07-01,Call,8,No Response
3965,395,2025-07-17,Call,7,No Response
3966,395,2025-08-03,Email,1,Connected
3967,395,2025-08-20,Demo,6,No Response
3968,395,2025-09-05,Call,9,Connected
3969,395,2025-09-22,Call,8,Opportunity
3970,395,2025-10-08,Demo,1,Connected
3971,395,2025-10-25,Demo,5,Connected
3972,395,2025-11-11,Email,4,No Response
3973,395,2025-11-27,Email,10,No Response
3974,395,2025-12-14,Demo,8,Connected
3975,395,2025-12-31,Demo,7,No Response
3976,396,2025-03-08,Email,9,No Response
3977,396,2025-04-26,Call,10,Opportunity
3978,396,2025-06-15,Demo,1,Connected
3979,396,2025-08-04,Email,5,Connected
3980,396,2025-09-22,Demo,2,Connected
3981,396,2025-11-11,Demo,8,Connected
3982,396,2025-12-31,Check-in,9,Opportunity
3983,397,2025-03-09,Call,10,No Response
3984,397,2025-05-22,Demo,1,Opportunity
3985,397,2025-08-04,Email,9,Meeting Scheduled
3986,397,2025-10-17,Demo,4,Connected
3987,397,2025-12-31,Email,6,Connected
3988,398,2025-03-10,Demo,2,Connected
3989,398,2025-05-08,Demo,5,Connected
3990,398,2025-07-06,Demo,7,Connected
3991,398,2025-09-03,Call,6,Connected
3992,398,2025-11-01,Check-in,2,No Response
3993,398,2025-12-31,Email,9,No Response
3994,399,2025-03-11,Email,8,No Response
3995,399,2025-04-04,Call,7,Connected
3996,399,2025-04-29,Email,7,Connected
3997,399,2025-05-23,Email,9,Connected
3998,399,2025-06-17,Call,5,Connected
3999,399,2025-07-11,Demo,8,Connected
4000,399,2025-08-05,Email,10,Connected
4001,399,2025-08-30,Email,5,Opportunity
4002,399,2025-09-23,Call,9,Connected
4003,399,2025-10-18,Call,6,Connected
4004,399,2025-11-11,Call,5,Meeting Scheduled
4005,399,2025-12-06,Email,7,No Response
4006,399,2025-12-31,Demo,8,No Response
4007,400,2025-03-12,Check-in,7,No Response
4008,400,2025-03-30,Email,8,Connected
4009,400,2025-04-17,Demo,6,No Response
4010,400,2025-05-06,Email,5,Connected
4011,400,2025-05-24,Demo,4,Connected
4012,400,2025-06-11,Email,10,Meeting Scheduled
4013,400,2025-06-30,Call,1,Meeting Scheduled
4014,400,2025-07-18,Call,8,No Response
4015,400,2025-08-06,Email,6,Opportunity
4016,400,2025-08-24,Email,1,No Response
4017,400,2025-09-11,Email,7,Connected
4018,400,2025-09-30,Call,5,Meeting Scheduled
4019,400,2025-10-18,Call,5,Connected
4020,400,2025-11-05,Email,10,Meeting Scheduled
4021,400,2025-11-24,Call,3,Connected
4022,400,2025-12-12,Call,8,Connected
4023,400,2025-12-31,Call,7,No Response
4024,401,2025-03-13,Call,8,No Response
4025,402,2025-03-14,Email,2,No Response
4026,402,2025-04-03,Email,2,No Response
4027,402,2025-04-24,Demo,2,Connected
4028,402,2025-05-15,Email,1,Meeting Scheduled
4029,402,2025-06-05,Email,1,Meeting Scheduled
4030,402,2025-06-26,Call,10,Meeting Scheduled
4031,402,2025-07-17,Call,1,Meeting Scheduled
4032,402,2025-08-07,Demo,3,Connected
4033,402,2025-08-27,Email,7,Connected
4034,402,2025-09-17,Demo,7,No Response
4035,402,2025-10-08,Email,3,Meeting Scheduled
4036,402,2025-10-29,Call,4,Connected
4037,402,2025-11-19,Email,6,No Response
4038,402,2025-12-10,Call,10,Meeting Scheduled
4039,402,2025-12-31,Demo,5,No Response
4040,403,2025-03-15,Call,9,Opportunity
4041,403,2025-03-31,Check-in,4,Connected
4042,403,2025-04-16,Email,4,Connected
4043,403,2025-05-02,Demo,7,Connected
4044,403,2025-05-18,Check-in,9,Connected
4045,403,2025-06-03,Demo,2,Connected
4046,403,2025-06-20,Call,4,No Response
4047,403,2025-07-06,Email,4,No Response
4048,403,2025-07-22,Call,4,Meeting Scheduled
4049,403,2025-08-07,Email,6,Connected
4050,403,2025-08-23,Email,1,Connected
4051,403,2025-09-08,Email,4,Connected
4052,403,2025-09-25,Email,1,Connected
4053,403,2025-10-11,Email,5,No Response
4054,403,2025-10-27,Call,3,No Response
4055,403,2025-11-12,Call,4,Opportunity
4056,403,2025-11-28,Email,4,Connected
4057,403,2025-12-14,Call,7,Connected
4058,403,2025-12-31,Demo,6,Connected
4059,404,2025-03-16,Email,6,Connected
4060,404,2025-12-31,Email,5,Connected
4061,405,2025-03-18,Email,7,Connected
4062,406,2025-03-19,Call,5,No Response
4063,406,2025-04-08,Call,4,No Response
4064,406,2025-04-29,Email,4,Opportunity
4065,406,2025-05-19,Demo,3,No Response
4066,406,2025-06-09,Check-in,6,No Response
4067,406,2025-06-29,Demo,10,Meeting Scheduled
4068,406,2025-07-20,Email,2,Connected
4069,406,2025-08-09,Email,10,Meeting Scheduled
4070,406,2025-08-30,Email,8,Connected
4071,406,2025-09-19,Email,10,No Response
4072,406,2025-10-10,Email,9,Connected
4073,406,2025-10-30,Email,10,Meeting Scheduled
4074,406,2025-11-20,Email,1,No Response
4075,406,2025-12-10,Demo,5,Connected
4076,406,2025-12-31,Check-in,7,Connected
4077,407,2025-03-20,Call,1,Meeting Scheduled
4078,407,2025-04-29,Call,7,Meeting Scheduled
4079,407,2025-06-09,Demo,6,Connected
4080,407,2025-07-20,Call,7,Connected
4081,407,2025-08-30,Demo,6,No Response
4082,407,2025-10-10,Call,6,No Response
4083,407,2025-11-20,Demo,1,No Response
4084,407,2025-12-31,Email,8,Connected
4085,408,2025-03-21,Email,8,No Response
4086,408,2025-04-06,Email,10,Connected
4087,408,2025-04-23,Email,10,No Response
4088,408,2025-05-10,Call,3,Connected
4089,408,2025-05-27,Check-in,5,Connected
4090,408,2025-06-12,Email,5,No Response
4091,408,2025-06-29,Email,8,Meeting Scheduled
4092,408,2025-07-16,Call,2,Connected
4093,408,2025-08-02,Email,1,Connected
4094,408,2025-08-18,Email,10,Connected
4095,408,2025-09-04,Call,2,No Response
4096,408,2025-09-21,Email,6,Connected
4097,408,2025-10-08,Email,1,Connected
4098,408,2025-10-24,Email,7,Connected
4099,408,2025-11-10,Demo,10,Connected
4100,408,2025-11-27,Demo,9,Connected
4101,408,2025-12-14,Email,5,Meeting Scheduled
4102,408,2025-12-31,Call,5,Connected
4103,409,2025-03-22,Call,8,No Response
4104,409,2025-04-12,Email,10,Opportunity
4105,409,2025-05-04,Call,8,Meeting Scheduled
4106,409,2025-05-26,Check-in,2,Connected
4107,409,2025-06-17,Demo,9,Connected
4108,409,2025-07-09,Demo,2,Meeting Scheduled
4109,409,2025-07-31,Email,8,Connected
4110,409,2025-08-21,Demo,8,No Response
4111,409,2025-09-12,Call,6,Opportunity
4112,409,2025-10-04,Demo,10,Connected
4113,409,2025-10-26,Call,5,Meeting Scheduled
4114,409,2025-11-17,Email,7,Connected
4115,409,2025-12-09,Call,9,No Response
4116,409,2025-12-31,Call,3,Connected
4117,410,2025-03-23,Call,5,Opportunity
4118,410,2025-04-15,Email,4,Connected
4119,410,2025-05-09,Call,8,No Response
4120,410,2025-06-01,Demo,4,Connected
4121,410,2025-06-25,Demo,2,Connected
4122,410,2025-07-18,Demo,9,Connected
4123,410,2025-08-11,Email,5,No Response
4124,410,2025-09-04,Email,1,Connected
4125,410,2025-09-27,Call,1,Connected
4126,410,2025-10-21,Email,8,Meeting Scheduled
4127,410,2025-11-13,Demo,5,Meeting Scheduled
4128,410,2025-12-07,Call,9,Connected
4129,410,2025-12-31,Email,4,No Response
4130,411,2025-03-24,Email,3,No Response
4131,411,2025-06-02,Call,1,Connected
4132,411,2025-08-12,Email,7,Meeting Scheduled
4133,411,2025-10-21,Demo,10,No Response
4134,411,2025-12-31,Check-in,2,No Response
4135,412,2025-03-25,Call,9,No Response
4136,412,2025-05-20,Call,2,No Response
4137,412,2025-07-15,Email,10,Connected
4138,412,2025-09-09,Call,4,No Response
4139,412,2025-11-04,Call,8,Opportunity
4140,412,2025-12-31,Call,7,No Response
4141,413,2025-03-26,Demo,4,No Response
4142,413,2025-04-13,Demo,7,Connected
4143,413,2025-05-02,Call,3,No Response
4144,413,2025-05-21,Email,4,Connected
4145,413,2025-06-08,Call,8,Meeting Scheduled
4146,413,2025-06-27,Email,6,Connected
4147,413,2025-07-16,Demo,7,Connected
4148,413,2025-08-03,Call,8,No Response
4149,413,2025-08-22,Demo,1,Connected
4150,413,2025-09-10,Call,6,No Response
4151,413,2025-09-28,Email,9,Opportunity
4152,413,2025-10-17,Demo,6,Connected
4153,413,2025-11-05,Call,6,No Response
4154,413,2025-11-23,Call,6,No Response
4155,413,2025-12-12,Check-in,5,Meeting Scheduled
4156,413,2025-12-31,Email,5,No Response
4157,414,2025-03-27,Email,8,Connected
4158,414,2025-04-30,Demo,2,Opportunity
4159,414,2025-06-04,Email,2,No Response
4160,414,2025-07-09,Email,3,Connected
4161,414,2025-08-13,Email,8,No Response
4162,414,2025-09-17,Call,9,Connected
4163,414,2025-10-22,Demo,6,Connected
4164,414,2025-11-26,Email,9,Connected
4165,414,2025-12-31,Demo,1,Meeting Scheduled
4166,416,2025-03-30,Email,10,Connected
4167,418,2025-04-01,Call,1,No Response
4168,418,2025-04-16,Demo,2,No Response
4169,418,2025-05-01,Check-in,10,No Response
4170,418,2025-05-16,Call,8,No Response
4171,418,2025-05-31,Call,3,No Response
4172,418,2025-06-16,Email,3,Opportunity
4173,418,2025-07-01,Call,8,No Response
4174,418,2025-07-16,Email,3,Connected
4175,418,2025-07-31,Email,6,Meeting Scheduled
4176,418,2025-08-16,Demo,9,No Response
4177,418,2025-08-31,Demo,6,Meeting Scheduled
4178,418,2025-09-15,Call,1,Connected
4179,418,2025-09-30,Check-in,6,No Response
4180,418,2025-10-15,Demo,4,Connected
4181,418,2025-10-31,Email,6,Meeting Scheduled
4182,418,2025-11-15,Check-in,3,Connected
4183,418,2025-11-30,Demo,1,Meeting Scheduled
4184,418,2025-12-15,Call,7,Opportunity
4185,418,2025-12-31,Email,8,Connected
4186,419,2025-04-02,Call,9,Meeting Scheduled
4187,419,2025-04-26,Email,6,Connected
4188,419,2025-05-21,Demo,8,Connected
4189,419,2025-06-15,Call,4,Meeting Scheduled
4190,419,2025-07-10,Email,1,No Response
4191,419,2025-08-04,Call,6,Opportunity
4192,419,2025-08-28,Call,7,No Response
4193,419,2025-09-22,Demo,5,Connected
4194,419,2025-10-17,Email,1,No Response
4195,419,2025-11-11,Call,8,Connected
4196,419,2025-12-06,Email,9,Meeting Scheduled
4197,419,2025-12-31,Demo,6,No Response
4198,420,2025-04-03,Demo,2,Opportunity
4199,420,2025-05-07,Email,8,No Response
4200,420,2025-06-10,Email,1,Meeting Scheduled
4201,420,2025-07-14,Demo,10,No Response
4202,420,2025-08-17,Email,6,No Response
4203,420,2025-09-20,Email,9,Meeting Scheduled
4204,420,2025-10-24,Call,8,No Response
4205,420,2025-11-27,Call,4,Opportunity
4206,420,2025-12-31,Check-in,9,No Response
4207,421,2025-04-04,Email,6,Connected
4208,421,2025-04-20,Demo,8,Opportunity
4209,421,2025-05-07,Call,8,Meeting Scheduled
4210,421,2025-05-24,Call,1,No Response
4211,421,2025-06-10,Email,7,Meeting Scheduled
4212,421,2025-06-27,Demo,1,Connected
4213,421,2025-07-14,Demo,2,Connected
4214,421,2025-07-31,Check-in,8,Connected
4215,421,2025-08-17,Email,1,Opportunity
4216,421,2025-09-03,Email,3,No Response
4217,421,2025-09-20,Demo,10,Connected
4218,421,2025-10-07,Call,5,Meeting Scheduled
4219,421,2025-10-24,Demo,5,Opportunity
4220,421,2025-11-10,Email,2,Connected
4221,421,2025-11-27,Call,8,Opportunity
4222,421,2025-12-14,Call,4,Meeting Scheduled
4223,421,2025-12-31,Check-in,7,Connected
4224,423,2025-04-06,Email,2,Connected
4225,423,2025-12-31,Call,5,Meeting Scheduled
4226,424,2025-04-07,Demo,7,Connected
4227,424,2025-04-21,Call,7,Opportunity
4228,424,2025-05-06,Demo,7,Connected
4229,424,2025-05-21,Call,6,Connected
4230,424,2025-06-05,Call,2,Connected
4231,424,2025-06-20,Call,1,Meeting Scheduled
4232,424,2025-07-05,Email,2,Opportunity
4233,424,2025-07-20,Email,6,No Response
4234,424,2025-08-04,Demo,1,Connected
4235,424,2025-08-19,Email,8,Connected
4236,424,2025-09-02,Call,3,No Response
4237,424,2025-09-17,Email,6,Meeting Scheduled
4238,424,2025-10-02,Demo,5,Connected
4239,424,2025-10-17,Email,5,Meeting Scheduled
4240,424,2025-11-01,Check-in,3,Connected
4241,424,2025-11-16,Email,2,No Response
4242,424,2025-12-01,Demo,8,No Response
4243,424,2025-12-16,Email,7,No Response
4244,424,2025-12-31,Call,5,Connected
4245,425,2025-04-08,Call,5,Connected
4246,425,2025-05-31,Email,10,No Response
4247,425,2025-07-23,Call,7,Meeting Scheduled
4248,425,2025-09-15,Demo,2,Connected
4249,425,2025-11-07,Email,2,Connected
4250,425,2025-12-31,Demo,8,Connected
4251,426,2025-04-10,Check-in,5,Connected
4252,426,2025-06-02,Email,4,Opportunity
4253,426,2025-07-25,Email,3,Connected
4254,426,2025-09-16,Email,9,Meeting Scheduled
4255,426,2025-11-08,Call,7,No Response
4256,426,2025-12-31,Demo,1,Connected
4257,427,2025-04-11,Email,3,Meeting Scheduled
4258,427,2025-06-02,Email,10,Opportunity
4259,427,2025-07-25,Call,7,Connected
4260,427,2025-09-16,Demo,9,Meeting Scheduled
4261,427,2025-11-08,Demo,5,Connected
4262,427,2025-12-31,Email,5,Connected
4263,428,2025-04-12,Demo,3,Opportunity
4264,428,2025-07-08,Demo,4,Opportunity
4265,428,2025-10-04,Check-in,4,Opportunity
4266,428,2025-12-31,Email,6,Meeting Scheduled
4267,429,2025-04-13,Email,6,Connected
4268,429,2025-05-20,Call,6,Meeting Scheduled
4269,429,2025-06-26,Demo,3,Connected
4270,429,2025-08-03,Demo,5,Meeting Scheduled
4271,429,2025-09-09,Call,10,Connected
4272,429,2025-10-17,Email,6,Connected
4273,429,2025-11-23,Email,7,No Response
4274,429,2025-12-31,Check-in,7,Meeting Scheduled
4275,430,2025-04-14,Check-in,9,Connected
4276,430,2025-05-07,Demo,1,Meeting Scheduled
4277,430,2025-05-31,Email,6,Connected
4278,430,2025-06-24,Email,4,No Response
4279,430,2025-07-17,Call,3,No Response
4280,430,2025-08-10,Email,9,Meeting Scheduled
4281,430,2025-09-03,Demo,7,Meeting Scheduled
4282,430,2025-09-27,Email,4,Connected
4283,430,2025-10-20,Demo,3,No Response
4284,430,2025-11-13,Email,10,Meeting Scheduled
4285,430,2025-12-07,Call,9,Opportunity
4286,430,2025-12-31,Email,8,No Response
4287,431,2025-04-15,Email,7,No Response
4288,431,2025-04-29,Demo,2,Connected
4289,431,2025-05-13,Demo,5,Meeting Scheduled
4290,431,2025-05-28,Demo,3,Connected
4291,431,2025-06-11,Email,9,No Response
4292,431,2025-06-26,Demo,6,No Response
4293,431,2025-07-10,Demo,2,Opportunity
4294,431,2025-07-25,Check-in,9,Connected
4295,431,2025-08-08,Demo,2,Connected
4296,431,2025-08-23,Email,4,Connected
4297,431,2025-09-06,Email,8,Connected
4298,431,2025-09-20,Demo,5,Connected
4299,431,2025-10-05,Demo,8,No Response
4300,431,2025-10-19,Email,2,No Response
4301,431,2025-11-03,Call,8,Meeting Scheduled
4302,431,2025-11-17,Demo,5,Connected
4303,431,2025-12-02,Email,2,No Response
4304,431,2025-12-16,Email,3,No Response
4305,431,2025-12-31,Email,1,Meeting Scheduled
4306,433,2025-04-17,Call,7,Meeting Scheduled
4307,433,2025-05-04,Email,6,No Response
4308,433,2025-05-21,Email,9,Connected
4309,433,2025-06-07,Call,9,Connected
4310,433,2025-06-24,Email,7,Meeting Scheduled
4311,433,2025-07-12,Email,2,Meeting Scheduled
4312,433,2025-07-29,Email,5,No Response
4313,433,2025-08-15,Call,3,No Response
4314,433,2025-09-01,Demo,6,Meeting Scheduled
4315,433,2025-09-18,Call,5,No Response
4316,433,2025-10-06,Email,1,Connected
4317,433,2025-10-23,Email,4,Meeting Scheduled
4318,433,2025-11-09,Call,9,Connected
4319,433,2025-11-26,Check-in,2,Meeting Scheduled
4320,433,2025-12-13,Email,10,Connected
4321,433,2025-12-31,Call,2,Meeting Scheduled
4322,434,2025-04-18,Call,3,Connected
4323,434,2025-05-11,Email,1,Connected
4324,434,2025-06-03,Email,7,No Response
4325,434,2025-06-27,Email,7,No Response
4326,434,2025-07-20,Check-in,4,No Response
4327,434,2025-08-12,Email,8,Opportunity
4328,434,2025-09-05,Email,8,Connected
4329,434,2025-09-28,Email,4,Connected
4330,434,2025-10-21,Email,2,No Response
4331,434,2025-11-14,Email,4,Connected
4332,434,2025-12-07,Email,1,Connected
4333,434,2025-12-31,Email,10,Connected
4334,435,2025-04-19,Email,5,No Response
4335,435,2025-05-21,Email,6,Connected
4336,435,2025-06-22,Call,8,Connected
4337,435,2025-07-24,Email,10,Connected
4338,435,2025-08-25,Email,6,Connected
4339,435,2025-09-26,Email,7,No Response
4340,435,2025-10-28,Check-in,10,No Response
4341,435,2025-11-29,Check-in,1,No Response
4342,435,2025-12-31,Demo,6,Meeting Scheduled
4343,436,2025-04-20,Email,10,Meeting Scheduled
4344,436,2025-07-14,Email,8,Connected
4345,436,2025-10-07,Call,8,Meeting Scheduled
4346,436,2025-12-31,Email,5,Connected
4347,437,2025-04-22,Email,7,Meeting Scheduled
4348,437,2025-05-06,Demo,7,Meeting Scheduled
4349,437,2025-05-21,Check-in,5,No Response
4350,437,2025-06-05,Email,1,No Response
4351,437,2025-06-20,Demo,9,Connected
4352,437,2025-07-05,Email,8,Meeting Scheduled
4353,437,2025-07-20,Email,3,Connected
4354,437,2025-08-04,Call,3,No Response
4355,437,2025-08-19,Call,6,No Response
4356,437,2025-09-02,Email,5,Connected
4357,437,2025-09-17,Email,1,Connected
4358,437,2025-10-02,Email,10,Meeting Scheduled
4359,437,2025-10-17,Demo,9,Connected
4360,437,2025-11-01,Call,8,Opportunity
4361,437,2025-11-16,Call,4,Connected
4362,437,2025-12-01,Call,3,Meeting Scheduled
4363,437,2025-12-16,Call,6,No Response
4364,437,2025-12-31,Email,8,Connected
4365,438,2025-04-23,Email,9,No Response
4366,439,2025-04-24,Call,3,Connected
4367,439,2025-05-07,Email,6,No Response
4368,439,2025-05-21,Check-in,8,Connected
4369,439,2025-06-04,Check-in,2,Connected
4370,439,2025-06-18,Email,9,Meeting Scheduled
4371,439,2025-07-02,Email,5,Meeting Scheduled
4372,439,2025-07-16,Email,6,Meeting Scheduled
4373,439,2025-07-30,Call,9,Connected
4374,439,2025-08-13,Email,2,No Response
4375,439,2025-08-27,Demo,9,Connected
4376,439,2025-09-10,Email,7,Connected
4377,439,2025-09-24,Email,6,Connected
4378,439,2025-10-08,Call,2,No Response
4379,439,2025-10-22,Check-in,1,Connected
4380,439,2025-11-05,Email,7,Connected
4381,439,2025-11-19,Demo,1,Meeting Scheduled
4382,439,2025-12-03,Call,3,No Response
4383,439,2025-12-17,Email,7,No Response
4384,439,2025-12-31,Email,3,Meeting Scheduled
4385,440,2025-04-25,Demo,4,No Response
4386,440,2025-05-17,Email,10,No Response
4387,440,2025-06-09,Check-in,1,No Response
4388,440,2025-07-02,Email,9,No Response
4389,440,2025-07-24,Email,8,Connected
4390,440,2025-08-16,Email,10,Meeting Scheduled
4391,440,2025-09-08,Demo,1,Connected
4392,440,2025-10-01,Call,5,No Response
4393,440,2025-10-23,Demo,9,Connected
4394,440,2025-11-15,Email,7,Connected
4395,440,2025-12-08,Call,5,No Response
4396,440,2025-12-31,Email,7,No Response
4397,441,2025-04-26,Call,7,No Response
4398,442,2025-04-27,Check-in,10,No Response
4399,442,2025-06-07,Email,3,No Response
4400,442,2025-07-18,Email,10,No Response
4401,442,2025-08-29,Email,6,Opportunity
4402,442,2025-10-09,Email,3,Connected
4403,442,2025-11-19,Call,2,Connected
4404,442,2025-12-31,Email,2,No Response
4405,443,2025-04-28,Email,9,No Response
4406,443,2025-05-17,Call,7,No Response
4407,443,2025-06-05,Email,8,No Response
4408,443,2025-06-24,Email,3,No Response
4409,443,2025-07-13,Demo,1,Connected
4410,443,2025-08-01,Call,5,No Response
4411,443,2025-08-20,Check-in,5,Connected
4412,443,2025-09-08,Call,5,No Response
4413,443,2025-09-27,Call,7,Connected
4414,443,2025-10-16,Call,1,No Response
4415,443,2025-11-04,Call,6,Meeting Scheduled
4416,443,2025-11-23,Call,1,Connected
4417,443,2025-12-12,Demo,2,Meeting Scheduled
4418,443,2025-12-31,Email,1,Meeting Scheduled
