event_id,customer_id,event_date,feature_category,event_count
112311,487,2025-07-27,Admin,18
112312,487,2025-07-28,Integration,14
112313,487,2025-07-30,Reporting,7
112314,487,2025-07-31,Core,9
112315,487,2025-08-01,Core,13
112316,487,2025-08-02,Core,17
112317,487,2025-08-04,Reporting,15
112318,487,2025-08-05,Integration,3
112319,487,2025-08-06,Admin,12
112320,487,2025-08-07,Reporting,3
112321,487,2025-08-08,Core,12
112322,487,2025-08-10,Core,15
112323,487,2025-08-11,Core,6
112324,487,2025-08-12,Reporting,1
112325,487,2025-08-13,Core,2
112326,487,2025-08-15,Integration,5
112327,487,2025-08-16,Reporting,17
112328,487,2025-08-17,Core,13
112329,487,2025-08-18,Reporting,5
112330,487,2025-08-19,Integration,9
112331,487,2025-08-21,Admin,5
112332,487,2025-08-22,Reporting,4
112333,487,2025-08-23,Core,9
112334,487,2025-08-24,Core,3
112335,487,2025-08-26,Core,9
112336,487,2025-08-27,Core,3
112337,487,2025-08-28,Core,18
112338,487,2025-08-29,Core,7
112339,487,2025-08-30,Core,5
112340,487,2025-09-01,Core,19
112341,487,2025-09-02,Core,3
112342,487,2025-09-03,Reporting,11
112343,487,2025-09-04,Core,11
112344,487,2025-09-06,Integration,18
112345,487,2025-09-07,Reporting,3
112346,487,2025-09-08,Core,3
112347,487,2025-09-09,Reporting,12
112348,487,2025-09-10,Core,4
112349,487,2025-09-12,Reporting,6
112350,487,2025-09-13,Core,8
112351,487,2025-09-14,Core,7
112352,487,2025-09-15,Core,16
112353,487,2025-09-17,Reporting,9
112354,487,2025-09-18,Core,13
112355,487,2025-09-19,Core,14
112356,487,2025-09-20,Reporting,2
112357,487,2025-09-21,Integration,4
112358,487,2025-09-23,Core,16
112359,487,2025-09-24,Core,16
112360,487,2025-09-25,Core,13
112361,487,2025-09-26,Reporting,9
112362,487,2025-09-27,Core,4
112363,487,2025-09-29,Core,12
112364,487,2025-09-30,Core,2
112365,487,2025-10-01,Core,2
112366,487,2025-10-02,Core,9
112367,487,2025-10-04,Integration,17
112368,487,2025-10-05,Reporting,13
112369,487,2025-10-06,Core,10
112370,487,2025-10-07,Core,1
112371,487,2025-10-08,Reporting,6
112372,487,2025-10-10,Reporting,16
112373,487,2025-10-11,Core,3
112374,487,2025-10-12,Reporting,14
112375,487,2025-10-13,Core,10
112376,487,2025-10-15,Core,16
112377,487,2025-10-16,Core,18
112378,487,2025-10-17,Core,15
112379,487,2025-10-18,Core,17
112380,487,2025-10-19,Core,10
112381,487,2025-10-21,Reporting,5
112382,487,2025-10-22,Core,6
112383,487,2025-10-23,Reporting,14
112384,487,2025-10-24,Core,8
112385,487,2025-10-26,Core,5
112386,487,2025-10-27,Core,7
112387,487,2025-10-28,Core,5
112388,487,2025-10-29,Reporting,19
112389,487,2025-10-30,Core,7
112390,487,2025-11-01,Core,19
112391,487,2025-11-02,Reporting,17
112392,487,2025-11-03,Core,18
112393,487,2025-11-04,Integration,4
112394,487,2025-11-06,Integration,19
112395,487,2025-11-07,Admin,14
112396,487,2025-11-08,Core,7
112397,487,2025-11-09,Core,11
112398,487,2025-11-10,Core,3
112399,487,2025-11-12,Core,15
112400,487,2025-11-13,Reporting,6
112401,487,2025-11-14,Core,11
112402,487,2025-11-15,Core,11
112403,487,2025-11-17,Reporting,11
112404,487,2025-11-18,Admin,4
112405,487,2025-11-19,Integration,10
112406,487,2025-11-20,Core,5
112407,487,2025-11-21,Reporting,2
112408,487,2025-11-23,Core,16
112409,487,2025-11-24,Core,3
112410,487,2025-11-25,Core,15
112411,487,2025-11-26,Integration,11
112412,487,2025-11-28,Core,2
112413,487,2025-11-29,Core,17
112414,487,2025-11-30,Core,9
112415,487,2025-12-01,Core,2
112416,487,2025-12-02,Core,9
112417,487,2025-12-04,Core,5
112418,487,2025-12-05,Reporting,15
112419,487,2025-12-06,Reporting,15
112420,487,2025-12-07,Reporting,7
112421,487,2025-12-09,Core,12
112422,487,2025-12-10,Core,17
112423,487,2025-12-11,Reporting,17
112424,487,2025-12-12,Core,11
112425,487,2025-12-13,Core,17
112426,487,2025-12-15,Reporting,3
112427,487,2025-12-16,Integration,1
112428,487,2025-12-17,Core,17
112429,487,2025-12-18,Core,3
112430,487,2025-12-20,Core,8
112431,487,2025-12-21,Admin,4
112432,487,2025-12-22,Reporting,9
112433,487,2025-12-23,Core,15
112434,487,2025-12-24,Reporting,4
112435,487,2025-12-26,Reporting,17
112436,487,2025-12-27,Reporting,15
112437,487,2025-12-28,Integration,10
112438,487,2025-12-29,Reporting,17
112439,487,2025-12-31,Core,15
112440,488,2025-06-16,Reporting,13
112441,488,2025-06-24,Core,7
112442,488,2025-07-03,Core,12
112443,488,2025-07-11,Core,11
112444,488,2025-07-20,Core,5
112445,488,2025-07-29,Reporting,9
112446,488,2025-08-06,Core,13
112447,488,2025-08-15,Reporting,6
112448,488,2025-08-23,Core,16
112449,488,2025-09-01,Reporting,12
112450,488,2025-09-10,Integration,3
112451,488,2025-09-18,Core,8
112452,488,2025-09-27,Admin,15
112453,488,2025-10-05,Integration,4
112454,488,2025-10-14,Integration,3
112455,488,2025-10-23,Core,13
112456,488,2025-10-31,Integration,6
112457,488,2025-11-09,Reporting,3
112458,488,2025-11-17,Core,13
112459,488,2025-11-26,Reporting,4
112460,488,2025-12-05,Core,16
112461,488,2025-12-13,Core,3
112462,488,2025-12-22,Integration,15
112463,488,2025-12-31,Core,8
112464,489,2025-06-17,Admin,2
112465,489,2025-06-18,Integration,15
112466,489,2025-06-19,Integration,18
112467,489,2025-06-21,Reporting,10
112468,489,2025-06-22,Core,15
112469,489,2025-06-23,Core,15
112470,489,2025-06-25,Admin,14
112471,489,2025-06-26,Core,1
112472,489,2025-06-27,Core,17
112473,489,2025-06-29,Core,17
112474,489,2025-06-30,Core,12
112475,489,2025-07-01,Reporting,14
112476,489,2025-07-03,Integration,15
112477,489,2025-07-04,Core,13
112478,489,2025-07-05,Reporting,3
112479,489,2025-07-07,Reporting,14
112480,489,2025-07-08,Reporting,8
112481,489,2025-07-09,Reporting,16
112482,489,2025-07-11,Core,10
112483,489,2025-07-12,Core,7
112484,489,2025-07-13,Integration,1
112485,489,2025-07-15,Admin,3
112486,489,2025-07-16,Admin,10
112487,489,2025-07-17,Core,11
112488,489,2025-07-19,Reporting,14
112489,489,2025-07-20,Core,1
112490,489,2025-07-21,Admin,4
112491,489,2025-07-23,Core,16
112492,489,2025-07-24,Reporting,11
112493,489,2025-07-25,Core,17
112494,489,2025-07-27,Core,16
112495,489,2025-07-28,Core,6
112496,489,2025-07-29,Core,15
112497,489,2025-07-31,Admin,16
112498,489,2025-08-01,Reporting,7
112499,489,2025-08-02,Core,16
112500,489,2025-08-04,Core,19
112501,489,2025-08-05,Core,6
112502,489,2025-08-06,Admin,4
112503,489,2025-08-08,Core,19
112504,489,2025-08-09,Reporting,10
112505,489,2025-08-10,Core,6
112506,489,2025-08-12,Core,3
112507,489,2025-08-13,Integration,15
112508,489,2025-08-14,Core,14
112509,489,2025-08-16,Admin,14
112510,489,2025-08-17,Admin,2
112511,489,2025-08-18,Core,15
112512,489,2025-08-20,Core,13
112513,489,2025-08-21,Reporting,2
112514,489,2025-08-23,Core,4
112515,489,2025-08-24,Admin,17
112516,489,2025-08-25,Core,2
112517,489,2025-08-27,Core,7
112518,489,2025-08-28,Core,9
112519,489,2025-08-29,Integration,1
112520,489,2025-08-31,Reporting,4
112521,489,2025-09-01,Core,5
112522,489,2025-09-02,Reporting,2
112523,489,2025-09-04,Core,1
112524,489,2025-09-05,Integration,7
112525,489,2025-09-06,Core,3
112526,489,2025-09-08,Core,14
112527,489,2025-09-09,Reporting,6
112528,489,2025-09-10,Admin,16
112529,489,2025-09-12,Core,5
112530,489,2025-09-13,Reporting,11
112531,489,2025-09-14,Admin,11
112532,489,2025-09-16,Reporting,14
112533,489,2025-09-17,Core,5
112534,489,2025-09-18,Reporting,15
112535,489,2025-09-20,Core,8
112536,489,2025-09-21,Reporting,13
112537,489,2025-09-22,Core,2
112538,489,2025-09-24,Core,9
112539,489,2025-09-25,Core,15
112540,489,2025-09-26,Reporting,11
112541,489,2025-09-28,Core,16
112542,489,2025-09-29,Integration,13
112543,489,2025-09-30,Reporting,6
112544,489,2025-10-02,Admin,4
112545,489,2025-10-03,Core,4
112546,489,2025-10-04,Integration,10
112547,489,2025-10-06,Reporting,9
112548,489,2025-10-07,Core,19
112549,489,2025-10-08,Integration,5
112550,489,2025-10-10,Reporting,9
112551,489,2025-10-11,Core,15
112552,489,2025-10-12,Core,6
112553,489,2025-10-14,Reporting,9
112554,489,2025-10-15,Admin,2
112555,489,2025-10-16,Reporting,8
112556,489,2025-10-18,Integration,9
112557,489,2025-10-19,Admin,17
112558,489,2025-10-20,Admin,6
112559,489,2025-10-22,Reporting,11
112560,489,2025-10-23,Reporting,19
112561,489,2025-10-24,Reporting,4
112562,489,2025-10-26,Reporting,10
112563,489,2025-10-27,Integration,11
112564,489,2025-10-29,Core,19
112565,489,2025-10-30,Admin,11
112566,489,2025-10-31,Reporting,4
112567,489,2025-11-02,Integration,15
112568,489,2025-11-03,Reporting,11
112569,489,2025-11-04,Admin,6
112570,489,2025-11-06,Integration,18
112571,489,2025-11-07,Admin,15
112572,489,2025-11-08,Reporting,19
112573,489,2025-11-10,Reporting,8
112574,489,2025-11-11,Integration,8
112575,489,2025-11-12,Admin,2
112576,489,2025-11-14,Core,11
112577,489,2025-11-15,Reporting,19
112578,489,2025-11-16,Integration,3
112579,489,2025-11-18,Reporting,18
112580,489,2025-11-19,Core,4
112581,489,2025-11-20,Core,5
112582,489,2025-11-22,Core,10
112583,489,2025-11-23,Reporting,5
112584,489,2025-11-24,Admin,12
112585,489,2025-11-26,Integration,3
112586,489,2025-11-27,Admin,18
112587,489,2025-11-28,Core,15
112588,489,2025-11-30,Core,11
112589,489,2025-12-01,Integration,4
112590,489,2025-12-02,Core,5
112591,489,2025-12-04,Reporting,8
112592,489,2025-12-05,Core,5
112593,489,2025-12-06,Core,5
112594,489,2025-12-08,Core,8
112595,489,2025-12-09,Reporting,11
112596,489,2025-12-10,Admin,19
112597,489,2025-12-12,Reporting,10
112598,489,2025-12-13,Core,7
112599,489,2025-12-14,Core,7
112600,489,2025-12-16,Admin,13
112601,489,2025-12-17,Integration,11
112602,489,2025-12-18,Core,17
112603,489,2025-12-20,Core,7
112604,489,2025-12-21,Core,8
112605,489,2025-12-22,Integration,10
112606,489,2025-12-24,Core,5
112607,489,2025-12-25,Integration,19
112608,489,2025-12-26,Core,7
112609,489,2025-12-28,Reporting,12
112610,489,2025-12-29,Core,4
112611,489,2025-12-31,Admin,8
112612,490,2025-06-19,Core,16
112613,490,2025-06-19,Core,6
112614,490,2025-06-20,Reporting,13
112615,490,2025-06-20,Core,12
112616,490,2025-06-21,Reporting,6
112617,490,2025-06-22,Admin,13
112618,490,2025-06-22,Core,5
112619,490,2025-06-23,Core,5
112620,490,2025-06-24,Integration,1
112621,490,2025-06-24,Core,3
112622,490,2025-06-25,Reporting,19
112623,490,2025-06-25,Integration,15
112624,490,2025-06-26,Reporting,11
112625,490,2025-06-27,Reporting,16
112626,490,2025-06-27,Reporting,11
112627,490,2025-06-28,Reporting,7
112628,490,2025-06-29,Core,9
112629,490,2025-06-29,Core,3
112630,490,2025-06-30,Integration,19
112631,490,2025-06-30,Reporting,6
112632,490,2025-07-01,Reporting,1
112633,490,2025-07-02,Reporting,18
112634,490,2025-07-02,Core,12
112635,490,2025-07-03,Core,13
112636,490,2025-07-04,Core,19
112637,490,2025-07-04,Core,10
112638,490,2025-07-05,Core,1
112639,490,2025-07-05,Core,15
112640,490,2025-07-06,Core,5
112641,490,2025-07-07,Core,8
112642,490,2025-07-07,Admin,8
112643,490,2025-07-08,Integration,17
112644,490,2025-07-09,Core,14
112645,490,2025-07-09,Reporting,1
112646,490,2025-07-10,Core,3
112647,490,2025-07-10,Core,12
112648,490,2025-07-11,Core,14
112649,490,2025-07-12,Core,13
112650,490,2025-07-12,Integration,3
112651,490,2025-07-13,Integration,16
112652,490,2025-07-14,Reporting,9
112653,490,2025-07-14,Integration,4
112654,490,2025-07-15,Core,8
112655,490,2025-07-15,Reporting,6
112656,490,2025-07-16,Core,7
112657,490,2025-07-17,Core,3
112658,490,2025-07-17,Admin,8
112659,490,2025-07-18,Integration,17
112660,490,2025-07-19,Integration,10
112661,490,2025-07-19,Integration,1
112662,490,2025-07-20,Integration,17
112663,490,2025-07-20,Integration,15
112664,490,2025-07-21,Reporting,9
112665,490,2025-07-22,Reporting,18
112666,490,2025-07-22,Core,3
112667,490,2025-07-23,Core,13
112668,490,2025-07-24,Reporting,14
112669,490,2025-07-24,Integration,19
112670,490,2025-07-25,Core,9
112671,490,2025-07-25,Reporting,17
112672,490,2025-07-26,Admin,10
112673,490,2025-07-27,Integration,16
112674,490,2025-07-27,Integration,19
112675,490,2025-07-28,Integration,18
112676,490,2025-07-29,Integration,11
112677,490,2025-07-29,Admin,9
112678,490,2025-07-30,Core,14
112679,490,2025-07-30,Reporting,16
112680,490,2025-07-31,Core,14
112681,490,2025-08-01,Integration,14
112682,490,2025-08-01,Core,16
112683,490,2025-08-02,Integration,18
112684,490,2025-08-03,Reporting,9
112685,490,2025-08-03,Integration,17
112686,490,2025-08-04,Core,3
112687,490,2025-08-04,Reporting,9
112688,490,2025-08-05,Admin,1
112689,490,2025-08-06,Core,6
112690,490,2025-08-06,Reporting,7
112691,490,2025-08-07,Core,11
112692,490,2025-08-08,Admin,18
112693,490,2025-08-08,Core,13
112694,490,2025-08-09,Core,15
112695,490,2025-08-09,Core,1
112696,490,2025-08-10,Core,12
112697,490,2025-08-11,Reporting,14
112698,490,2025-08-11,Core,17
112699,490,2025-08-12,Core,8
112700,490,2025-08-13,Core,16
112701,490,2025-08-13,Reporting,3
112702,490,2025-08-14,Core,13
112703,490,2025-08-14,Core,11
112704,490,2025-08-15,Reporting,12
112705,490,2025-08-16,Core,9
112706,490,2025-08-16,Reporting,9
112707,490,2025-08-17,Core,5
112708,490,2025-08-18,Reporting,7
112709,490,2025-08-18,Core,9
112710,490,2025-08-19,Admin,3
112711,490,2025-08-19,Integration,15
112712,490,2025-08-20,Core,4
112713,490,2025-08-21,Integration,5
112714,490,2025-08-21,Core,1
112715,490,2025-08-22,Core,14
112716,490,2025-08-23,Integration,10
112717,490,2025-08-23,Core,10
112718,490,2025-08-24,Reporting,8
112719,490,2025-08-24,Core,4
112720,490,2025-08-25,Core,9
112721,490,2025-08-26,Core,6
112722,490,2025-08-26,Admin,12
112723,490,2025-08-27,Reporting,3
112724,490,2025-08-28,Integration,15
112725,490,2025-08-28,Core,4
112726,490,2025-08-29,Integration,14
112727,490,2025-08-29,Core,1
112728,490,2025-08-30,Core,3
112729,490,2025-08-31,Reporting,18
112730,490,2025-08-31,Core,18
112731,490,2025-09-01,Core,8
112732,490,2025-09-02,Core,19
112733,490,2025-09-02,Core,9
112734,490,2025-09-03,Reporting,15
112735,490,2025-09-03,Integration,17
112736,490,2025-09-04,Core,2
112737,490,2025-09-05,Core,16
112738,490,2025-09-05,Reporting,17
112739,490,2025-09-06,Core,11
112740,490,2025-09-07,Reporting,4
112741,490,2025-09-07,Reporting,1
112742,490,2025-09-08,Core,18
112743,490,2025-09-08,Core,1
112744,490,2025-09-09,Core,7
112745,490,2025-09-10,Core,19
112746,490,2025-09-10,Reporting,19
112747,490,2025-09-11,Core,3
112748,490,2025-09-12,Integration,19
112749,490,2025-09-12,Reporting,7
112750,490,2025-09-13,Core,6
112751,490,2025-09-13,Integration,6
112752,490,2025-09-14,Core,19
112753,490,2025-09-15,Core,5
112754,490,2025-09-15,Integration,17
112755,490,2025-09-16,Integration,14
112756,490,2025-09-17,Reporting,13
112757,490,2025-09-17,Core,8
112758,490,2025-09-18,Core,16
112759,490,2025-09-18,Integration,14
112760,490,2025-09-19,Integration,15
112761,490,2025-09-20,Admin,1
112762,490,2025-09-20,Core,18
112763,490,2025-09-21,Core,2
112764,490,2025-09-22,Reporting,6
112765,490,2025-09-22,Admin,13
112766,490,2025-09-23,Reporting,5
112767,490,2025-09-23,Reporting,13
112768,490,2025-09-24,Admin,9
112769,490,2025-09-25,Core,2
112770,490,2025-09-25,Core,16
112771,490,2025-09-26,Reporting,19
112772,490,2025-09-27,Integration,12
112773,490,2025-09-27,Core,17
112774,490,2025-09-28,Reporting,17
112775,490,2025-09-28,Core,6
112776,490,2025-09-29,Core,17
112777,490,2025-09-30,Integration,5
112778,490,2025-09-30,Integration,15
112779,490,2025-10-01,Core,12
112780,490,2025-10-02,Core,8
112781,490,2025-10-02,Core,15
112782,490,2025-10-03,Core,13
112783,490,2025-10-03,Core,7
112784,490,2025-10-04,Core,8
112785,490,2025-10-05,Core,4
112786,490,2025-10-05,Reporting,16
112787,490,2025-10-06,Reporting,3
112788,490,2025-10-07,Core,7
112789,490,2025-10-07,Reporting,1
112790,490,2025-10-08,Reporting,12
112791,490,2025-10-08,Core,7
112792,490,2025-10-09,Reporting,12
112793,490,2025-10-10,Core,13
112794,490,2025-10-10,Integration,16
112795,490,2025-10-11,Integration,4
112796,490,2025-10-12,Core,3
112797,490,2025-10-12,Core,2
112798,490,2025-10-13,Core,12
112799,490,2025-10-13,Core,15
112800,490,2025-10-14,Reporting,12
112801,490,2025-10-15,Core,15
112802,490,2025-10-15,Core,12
112803,490,2025-10-16,Reporting,8
112804,490,2025-10-17,Reporting,17
112805,490,2025-10-17,Core,5
112806,490,2025-10-18,Admin,2
112807,490,2025-10-18,Admin,6
112808,490,2025-10-19,Core,11
112809,490,2025-10-20,Integration,19
112810,490,2025-10-20,Core,19
112811,490,2025-10-21,Reporting,5
112812,490,2025-10-22,Integration,11
112813,490,2025-10-22,Core,13
112814,490,2025-10-23,Reporting,15
112815,490,2025-10-23,Core,2
112816,490,2025-10-24,Admin,4
112817,490,2025-10-25,Core,7
112818,490,2025-10-25,Integration,2
112819,490,2025-10-26,Core,5
112820,490,2025-10-27,Admin,17
112821,490,2025-10-27,Core,3
112822,490,2025-10-28,Core,12
112823,490,2025-10-28,Integration,8
112824,490,2025-10-29,Core,6
112825,490,2025-10-30,Integration,15
112826,490,2025-10-30,Core,13
112827,490,2025-10-31,Core,13
112828,490,2025-11-01,Reporting,14
112829,490,2025-11-01,Core,11
112830,490,2025-11-02,Reporting,2
112831,490,2025-11-02,Admin,17
112832,490,2025-11-03,Core,2
112833,490,2025-11-04,Reporting,9
112834,490,2025-11-04,Core,5
112835,490,2025-11-05,Integration,12
112836,490,2025-11-06,Integration,15
112837,490,2025-11-06,Reporting,2
112838,490,2025-11-07,Integration,11
112839,490,2025-11-07,Core,15
112840,490,2025-11-08,Reporting,5
112841,490,2025-11-09,Core,6
112842,490,2025-11-09,Core,6
112843,490,2025-11-10,Reporting,12
112844,490,2025-11-11,Core,4
112845,490,2025-11-11,Reporting,17
112846,490,2025-11-12,Integration,15
112847,490,2025-11-12,Core,6
112848,490,2025-11-13,Reporting,7
112849,490,2025-11-14,Admin,6
112850,490,2025-11-14,Reporting,10
112851,490,2025-11-15,Admin,7
112852,490,2025-11-16,Core,16
112853,490,2025-11-16,Reporting,7
112854,490,2025-11-17,Integration,2
112855,490,2025-11-17,Admin,1
112856,490,2025-11-18,Reporting,7
112857,490,2025-11-19,Reporting,11
112858,490,2025-11-19,Core,8
112859,490,2025-11-20,Core,7
112860,490,2025-11-21,Reporting,2
112861,490,2025-11-21,Core,9
112862,490,2025-11-22,Core,9
112863,490,2025-11-22,Admin,13
112864,490,2025-11-23,Core,8
112865,490,2025-11-24,Reporting,2
112866,490,2025-11-24,Core,5
112867,490,2025-11-25,Reporting,17
112868,490,2025-11-26,Core,3
112869,490,2025-11-26,Integration,6
112870,490,2025-11-27,Core,14
112871,490,2025-11-27,Core,8
112872,490,2025-11-28,Core,16
112873,490,2025-11-29,Integration,14
112874,490,2025-11-29,Core,8
112875,490,2025-11-30,Integration,16
112876,490,2025-12-01,Core,19
112877,490,2025-12-01,Reporting,10
112878,490,2025-12-02,Core,2
112879,490,2025-12-02,Core,2
112880,490,2025-12-03,Reporting,16
112881,490,2025-12-04,Core,14
112882,490,2025-12-04,Core,1
112883,490,2025-12-05,Core,5
112884,490,2025-12-06,Integration,19
112885,490,2025-12-06,Admin,9
112886,490,2025-12-07,Admin,6
112887,490,2025-12-07,Core,17
112888,490,2025-12-08,Integration,8
112889,490,2025-12-09,Core,13
112890,490,2025-12-09,Integration,10
112891,490,2025-12-10,Integration,1
112892,490,2025-12-11,Integration,7
112893,490,2025-12-11,Core,16
112894,490,2025-12-12,Core,3
112895,490,2025-12-12,Reporting,14
112896,490,2025-12-13,Core,17
112897,490,2025-12-14,Reporting,11
112898,490,2025-12-14,Core,15
112899,490,2025-12-15,Core,9
112900,490,2025-12-16,Admin,15
112901,490,2025-12-16,Core,12
112902,490,2025-12-17,Core,10
112903,490,2025-12-17,Reporting,8
112904,490,2025-12-18,Core,13
112905,490,2025-12-19,Integration,16
112906,490,2025-12-19,Admin,14
112907,490,2025-12-20,Reporting,17
112908,490,2025-12-21,Reporting,19
112909,490,2025-12-21,Reporting,8
112910,490,2025-12-22,Core,14
112911,490,2025-12-22,Core,17
112912,490,2025-12-23,Integration,2
112913,490,2025-12-24,Core,12
112914,490,2025-12-24,Integration,7
112915,490,2025-12-25,Admin,9
112916,490,2025-12-26,Admin,11
112917,490,2025-12-26,Core,11
112918,490,2025-12-27,Integration,2
112919,490,2025-12-27,Core,11
112920,490,2025-12-28,Admin,5
112921,490,2025-12-29,Reporting,12
112922,490,2025-12-29,Integration,8
112923,490,2025-12-30,Reporting,9
112924,490,2025-12-31,Integration,7
112925,491,2025-06-20,Integration,1
112926,491,2025-06-20,Core,7
112927,491,2025-06-20,Core,9
112928,491,2025-06-21,Core,8
112929,491,2025-06-21,Core,5
112930,491,2025-06-22,Reporting,16
112931,491,2025-06-22,Core,17
112932,491,2025-06-23,Core,6
112933,491,2025-06-23,Integration,5
112934,491,2025-06-24,Core,8
112935,491,2025-06-24,Core,12
112936,491,2025-06-24,Core,8
112937,491,2025-06-25,Reporting,8
112938,491,2025-06-25,Core,9
112939,491,2025-06-26,Core,9
112940,491,2025-06-26,Core,6
112941,491,2025-06-27,Core,16
112942,491,2025-06-27,Core,18
112943,491,2025-06-28,Reporting,18
112944,491,2025-06-28,Reporting,18
112945,491,2025-06-28,Integration,16
112946,491,2025-06-29,Admin,7
112947,491,2025-06-29,Core,5
112948,491,2025-06-30,Reporting,12
112949,491,2025-06-30,Reporting,5
112950,491,2025-07-01,Reporting,3
112951,491,2025-07-01,Reporting,18
112952,491,2025-07-02,Core,17
112953,491,2025-07-02,Reporting,2
112954,491,2025-07-03,Reporting,15
112955,491,2025-07-03,Core,11
112956,491,2025-07-03,Reporting,18
112957,491,2025-07-04,Core,18
112958,491,2025-07-04,Core,14
112959,491,2025-07-05,Admin,18
112960,491,2025-07-05,Core,13
112961,491,2025-07-06,Core,19
112962,491,2025-07-06,Reporting,12
112963,491,2025-07-07,Admin,15
112964,491,2025-07-07,Integration,11
112965,491,2025-07-07,Core,19
112966,491,2025-07-08,Reporting,5
112967,491,2025-07-08,Reporting,13
112968,491,2025-07-09,Core,10
112969,491,2025-07-09,Reporting,18
112970,491,2025-07-10,Core,19
112971,491,2025-07-10,Core,18
112972,491,2025-07-11,Reporting,8
112973,491,2025-07-11,Reporting,11
112974,491,2025-07-12,Core,2
112975,491,2025-07-12,Reporting,2
112976,491,2025-07-12,Reporting,17
112977,491,2025-07-13,Integration,1
112978,491,2025-07-13,Core,4
112979,491,2025-07-14,Integration,4
112980,491,2025-07-14,Core,16
112981,491,2025-07-15,Reporting,10
112982,491,2025-07-15,Integration,11
112983,491,2025-07-16,Core,13
112984,491,2025-07-16,Core,11
112985,491,2025-07-16,Core,15
112986,491,2025-07-17,Admin,8
112987,491,2025-07-17,Reporting,4
112988,491,2025-07-18,Integration,10
112989,491,2025-07-18,Core,10
112990,491,2025-07-19,Core,17
112991,491,2025-07-19,Integration,5
112992,491,2025-07-20,Reporting,5
112993,491,2025-07-20,Integration,4
112994,491,2025-07-20,Reporting,17
112995,491,2025-07-21,Core,19
112996,491,2025-07-21,Core,6
112997,491,2025-07-22,Core,19
112998,491,2025-07-22,Core,10
112999,491,2025-07-23,Core,8
113000,491,2025-07-23,Core,17
113001,491,2025-07-24,Core,6
113002,491,2025-07-24,Reporting,13
113003,491,2025-07-25,Integration,19
113004,491,2025-07-25,Admin,12
113005,491,2025-07-25,Core,14
113006,491,2025-07-26,Admin,15
113007,491,2025-07-26,Reporting,9
113008,491,2025-07-27,Reporting,14
113009,491,2025-07-27,Core,1
113010,491,2025-07-28,Reporting,19
113011,491,2025-07-28,Integration,12
113012,491,2025-07-29,Core,1
113013,491,2025-07-29,Core,2
113014,491,2025-07-29,Core,3
113015,491,2025-07-30,Core,11
113016,491,2025-07-30,Integration,15
113017,491,2025-07-31,Integration,8
113018,491,2025-07-31,Core,13
113019,491,2025-08-01,Integration,13
113020,491,2025-08-01,Reporting,7
113021,491,2025-08-02,Admin,7
113022,491,2025-08-02,Core,5
113023,491,2025-08-03,Integration,9
113024,491,2025-08-03,Integration,14
113025,491,2025-08-03,Core,11
113026,491,2025-08-04,Integration,4
113027,491,2025-08-04,Core,9
113028,491,2025-08-05,Core,7
113029,491,2025-08-05,Integration,4
113030,491,2025-08-06,Core,11
113031,491,2025-08-06,Core,11
113032,491,2025-08-07,Admin,17
113033,491,2025-08-07,Core,8
113034,491,2025-08-07,Core,10
113035,491,2025-08-08,Core,4
113036,491,2025-08-08,Admin,11
113037,491,2025-08-09,Core,2
113038,491,2025-08-09,Core,18
113039,491,2025-08-10,Core,13
113040,491,2025-08-10,Reporting,19
113041,491,2025-08-11,Admin,19
113042,491,2025-08-11,Core,10
113043,491,2025-08-11,Core,17
113044,491,2025-08-12,Core,11
113045,491,2025-08-12,Core,11
113046,491,2025-08-13,Reporting,11
113047,491,2025-08-13,Core,6
113048,491,2025-08-14,Reporting,15
113049,491,2025-08-14,Reporting,8
113050,491,2025-08-15,Core,7
113051,491,2025-08-15,Reporting,13
113052,491,2025-08-16,Core,4
113053,491,2025-08-16,Core,11
113054,491,2025-08-16,Core,7
113055,491,2025-08-17,Core,19
113056,491,2025-08-17,Integration,8
113057,491,2025-08-18,Core,10
113058,491,2025-08-18,Reporting,8
113059,491,2025-08-19,Reporting,2
113060,491,2025-08-19,Core,17
113061,491,2025-08-20,Admin,1
113062,491,2025-08-20,Admin,8
113063,491,2025-08-20,Admin,10
113064,491,2025-08-21,Core,11
113065,491,2025-08-21,Reporting,5
113066,491,2025-08-22,Core,17
113067,491,2025-08-22,Core,15
113068,491,2025-08-23,Integration,5
113069,491,2025-08-23,Core,8
113070,491,2025-08-24,Core,12
113071,491,2025-08-24,Core,8
113072,491,2025-08-25,Core,19
113073,491,2025-08-25,Core,13
113074,491,2025-08-25,Reporting,17
113075,491,2025-08-26,Core,9
113076,491,2025-08-26,Core,4
113077,491,2025-08-27,Integration,6
113078,491,2025-08-27,Core,11
113079,491,2025-08-28,Core,3
113080,491,2025-08-28,Reporting,19
113081,491,2025-08-29,Core,4
113082,491,2025-08-29,Integration,10
113083,491,2025-08-29,Integration,11
113084,491,2025-08-30,Reporting,15
113085,491,2025-08-30,Admin,8
113086,491,2025-08-31,Admin,6
113087,491,2025-08-31,Core,10
113088,491,2025-09-01,Admin,2
113089,491,2025-09-01,Reporting,1
113090,491,2025-09-02,Core,17
113091,491,2025-09-02,Core,9
113092,491,2025-09-02,Integration,13
113093,491,2025-09-03,Core,4
113094,491,2025-09-03,Reporting,11
113095,491,2025-09-04,Integration,4
113096,491,2025-09-04,Integration,11
113097,491,2025-09-05,Reporting,7
